Quelle;Projektname;Art;Einsatzbereich;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Projekt-Abkürzung;Lizenz;Lizenz-Organisation;Index
https://correlaid.org/daten-nutzen/projektdatenbank/2022-10-ETL;ETL Pipeline von Limesurvey zu einer Datenbank;Datenanalyse, Datenerhebung, Datenanwendung für Öffentlichkeit, Automatisierung, Prozessautomatisierung;Datenmanagement, Umfrage, Non-Profit, Data4Good;;CorrelAid e.V.;In Betrieb;Wir haben dazu beigetragen, die Datenextraktion und das Laden von Daten zu rationalisieren und die Datenverwaltung und -analyse effizienter zu gestalten.;;CC-BY 4.0;https://correlaid.org/;
https://correlaid.org/daten-nutzen/projektdatenbank/2022-10-LCR;Datenfluss von R zu Metabase zu Google Docs: ein live-verbundener Berichtsworkflow;Automatisierung, Webentwicklung, Umfrage, Prozess;Datenpipelines, Google Workspace, Metabase, R, Google Docs;https://github.com/CorrelAid/metabase-to-google, https://github.com/CorrelAid/DataToMetabase, https://cms.correlaid.org/assets/1c8e7346-2bc2-4ef8-ba25-dbfd863b2666;CorrelAid e.V.;In Betrieb;Wir haben erfolgreich zwei Komponenten zur Automatisierung von Datenaufgaben entwickelt, die zeigen, dass auch technisch weniger versierte Nutzer von Datenpipelines außerhalb der traditionellen technischen Stacks profitieren können.;;CC-BY 4.0;https://correlaid.org/;
https://publicinterest.ai/tool/map/project/kivi-ki-vigilare;KIVI – KI + vigilare;KI Anwendung, Automatisierte Datenübermittlung, Datenanalyse, Monitoring, Datenschutz;Medienaufsicht, Transparenz, Kinderschutz;https://www.medienanstalt-nrw.de/zum-nachlesen/recht-und-aufsicht/mit-kuenstlicher-intelligenz-zu-einer-modernen-medienaufsicht.html;Media Authority of NRW;Abgeschlossen;KIVI ist ein KI-Tool, das von der Medienanstalt NRW entwickelt wurde, um die automatische Recherche nach potenziellen Rechtsverletzungen im Internet zu unterstützen. Es verarbeitet automatisch generierte und vorkategorisierte Ergebnisse und schützt Mitarbeitende vor der direkten Konfrontation mit belastenden Inhalten.;KIVI;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/adis;ADIS;Analyse von Sensordaten und ML, Datenerhebung, Datenanalyse, KI Anwendung, Monitoring, Datensatz und Visualisierung;Meeresschutz, Umwelt, Umweltschutz;https://theoceancleanup.com/adis/;The Ocean Cleanup Projects B.V.;Abgeschlossen;ADIS nutzt Kameras auf Schiffen und künstliche Intelligenz, um schwimmende Makroplastik-Gegenstände in Offshore-Bildern zu erkennen. Ziel ist es, eine kontinuierliche und globale Datenbank über Makroplastik-Konzentrationen auf der Meeresoberfläche zu erstellen, um die Ozeanplastikforschung zu beschleunigen.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/ai4grids;AI4Grids;KI Anwendung, Analyse von Sensordaten und ML, Entscheidungsassistent, Anomalieerkennung, Prozessautomatisierung;Energie, Nachhaltigkeit, Umweltschutz;https://www.htwg-konstanz.de/hochschule/projekte/ai4grids/;HTWG-Konstanz;Abgeschlossen;AI4Grids zielt darauf ab, Generatoren und Verbraucher der Energiewende effizient in Stromnetze zu integrieren, indem KI-basierte Algorithmen für intelligentes Netzmanagement und die Betriebsführung von Stromnetzen entwickelt werden. Dies soll eine bessere Synchronisierung von Energiemengen und Netzkapazitäten ermöglichen.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/air-ai-basierter-recommender-fur-nachhaltigen-tourismus;AIR – AI-basierter Recommender für nachhaltigen Tourismus;KI Anwendung, Datenanalyse, Empfehlungsdienst, Monitoring, Digitale Plattform, Entscheidungsassistent;Tourismus, Nachhaltigkeit, Umweltschutz;https://air-tourism.de/en/home/, https://adhocracy.plus/air/;PT Zukunft - Umwelt - Gesellschaft (ZUG) gGmbH, NIT in Kiel;Abgeschlossen;Das Projekt AIR entwickelt KI-basierte Verfahren für ein nachhaltigeres Tourismusmanagement, indem es Besucherströme ausgleicht. Ziel ist es, die temporäre Überlastung von Reisezielen durch gezielte Besucherinformationen zu vermeiden und passende Alternativen aufzuzeigen.;AIR;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/artificial-intelligence-center-hamburg;Artificial Intelligence Center Hamburg;Dokumentations- und Netzwerktool, Vernetzungsassistent, Workshops, Wissensmanagement;Beratung, Vernetzung, Wissensmanagement, Verwaltung, Ethik;https://aric-hamburg.de/news/;Artificial Intelligence Center Hamburg (ARIC);Abgeschlossen;Das Artificial Intelligence Center Hamburg (ARIC) stärkt KI-Fähigkeiten in Unternehmen, öffentlicher Verwaltung und Wissenschaft in Hamburg. Es unterstützt KI-Projekte, fördert verantwortungsvolle KI und bietet Vernetzung sowie Wissenstransfer durch Veranstaltungen und Formate.;ARIC;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/bakim;BaKIM;Analyse von Sensordaten und ML, KI Anwendung, Generative KI, Monitoring, Interaktive App, Datenanwendung für Öffentlichkeit, Visualisierung mit Karten;Umweltschutz, Landwirtschaft, Nachhaltigkeit, Stadt, Verwaltung;https://smartcity.bamberg.de/en/projekte/bakim/;Bavarian State Ministry for Digital, Smart City Programm Bamberg;Abgeschlossen;BaKIM ist ein Projekt zur Planung der Arbeit von Baum- und Forstpflegern in Bamberg. Es nutzt hochauflösende Drohnen-, Satelliten- und Sensordaten, die mit tiefen neuronalen Netzen ausgewertet werden, um den Zustand von Baumbeständen zu überwachen und Veränderungen anzuzeigen.;BaKIM;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/biaslyze-the-nlp-bias-identification-toolkit;biaslyze - The NLP bias identification toolkit;KI Anwendung, Datenanalyse, Analyse von Sensordaten und ML;Ethik, Antidiskriminierung, Gleichstellung;https://biaslyze.org/;Beyond AI Collective;Abgeschlossen;Biaslyze ist ein Python-Paket zur Analyse von Bias in NLP-Modellen, das einen einfachen Ansatz für Bias-Tests in NLP-Anwendungen bietet. Es unterstützt Entwickler dabei, ethisch verantwortungsvolle KI-Systeme zu entwickeln und algorithmisch vermittelte Diskriminierung zu vermeiden.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/botometer;Botometer;Analyse von Sensordaten und ML, Datenanalyse, KI Anwendung, Monitoring;Demokratie, Transparenz;https://botometer.osome.iu.edu/;Observatory on Social Media at Indiana University;Abgeschlossen;Botometer ist ein Tool, das die Aktivität von Twitter-Konten überprüft und diesen einen Bot-Score zuweist. Ziel ist es, bot-ähnliches Verhalten zu identifizieren und die öffentliche Wahrnehmung von Social Bots zu schärfen.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/caius-consequences-of-ai-for-urban-societies;Consequences of AI for Urban Societies;KI Anwendung, Datenanalyse, Simulation, Forschung, Generative KI, Monitoring, Prozessoptimierung, Analyse von Sensordaten und ML;Stadt, Stadtplanung, Ethik, Verwaltung, Soziale Arbeit, Gleichberechtigung, Chancengleichheit, Transparenz;https://caius.informatik.uni-mannheim.de/;University of Mannheim, Stuttgart Media University, LMU Munich;Laufend;Das Projekt CAIUS untersucht die potenziellen negativen Auswirkungen von Künstlicher Intelligenz in Smart-City-Anwendungen auf urbane Gesellschaften. Es konzentriert sich auf soziale und ökonomische Faktoren sowie die Frage, wie KI zur Erosion der Solidarität in der Stadtgesellschaft führen kann.;CAIUS;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/civic-tech-field-guide;Civic Tech Field Guide;Datenerhebung, Verzeichnis / Karte, Monitoring, KI Anwendung, Offene Daten;Demokratie, Partizipation, Nachhaltigkeit, Transparenz;https://civictech.guide/;;Abgeschlossen;Der Civic Tech Field Guide ist die weltweit größte Sammlung von Projekten, die Technologie für das Gemeinwohl nutzen. Es verfolgt insbesondere zivilgesellschaftliche und gemeinwohlorientierte KI-Projekte.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/claudette;CLAUDETTE – “automated CLAUse DETectEr”;Datenanalyse, KI Anwendung, Entscheidungsassistent, Natural Language Processing, Datenschutz;Recht, Verbraucherschutz, Zivilgesellschaft, Europa;http://claudette.eui.eu, http://claudette.eui.eu/demo/;European University Institute, University of Bologna, University of Modena and Reggio Emilia;Abgeschlossen;CLAUDETTE ist ein interdisziplinäres Forschungsprojekt, das die rechtliche Bewertung von Online-Verbraucherverträgen und Datenschutzrichtlinien in mehreren Sprachen mithilfe von maschinellem Lernen automatisiert. Ziel ist es, Verbraucher und Zivilgesellschaft mit KI-gestützten Tools gegen unlautere Geschäftspraktiken zu unterstützen und die Einhaltung des EU-Rechts zu überprüfen.;CLAUDETTE;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/clinicalbert;ClinicalBERT;KI Anwendung, Large Language Model (LLM), Datenanalyse, Analyse von Sensordaten und ML, Natural Language Processing;Gesundheit, Wissensmanagement, Telemedizin;https://github.com/onefact/ClinicalBERT ;New York University, One Fact Foundation;Abgeschlossen;ClinicalBERT ist ein quelloffenes KI-Modell, das auf klinischen Notizen aus Intensivstationen trainiert wurde. Es zielt darauf ab, wiederverwendbare und transparente Technologie für Gesundheitssysteme und Kliniker bereitzustellen, um klinische Arbeitsabläufe zu verbessern.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/equitable-ai-prevent-and-mitigate-gender-bias-in-early-warning-systems-for-school-dropouts;Equitable AI: Prevent and mitigate gender bias in Early Warning Systems for school dropouts;KI Anwendung, Datenanalyse, Monitoring, Entscheidungsassistent, Datenstandards, Training;Bildung, Mexiko, Geschlechtergerechtigkeit, Antidiskriminierung, Gleichstellung, Frauen, Verwaltung, Menschenrechte;https://www.policylab.tech/equitable-ai;PIT Policy Lab, Itad, Women in Digital Transformation, Athena Infonomics, USAID;Abgeschlossen;Das Projekt zielte darauf ab, die Schulabbrecherquoten zu verbessern, indem es gefährdete Schüler identifiziert und unterstützt und Geschlechterdiskriminierung in Frühwarnsystemen im mexikanischen Bundesstaat Guanajuato verhindert. Es umfasste Kapazitätsaufbau, die Nutzung eines KI-Fairness-Tools, Schulungen und die Entwicklung eines Leitfadens für KI-Ethik.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/green-consumption-assistant;Green Consumption Assistant;Empfehlungsdienst, Datenanalyse, KI-Anwendung, Maschinelles Lernen, Datenerhebung;Nachhaltigkeit, Umwelt, Umweltschutz;https://green-consumption-assistant.de/;TU Berlin, Berliner Hochschule für Technik, Ecosia;Abgeschlossen;Der Green Consumption Assistant (GCA) unterstützt nachhaltigen Konsum auf Ecosia, indem er grüne Produkte empfiehlt und Informationen über nachhaltige Alternativen bereitstellt. Die Empfehlungen basieren auf einer Produktdatenbank (GreenDB), die mit maschinellen Lernmethoden entwickelt wurde.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/grundlagen-der-ki-fur-unternehmen-foundations-of-ai;Grundlagen der KI für Unternehmen / Foundations of AI;KI Anwendung, Offene Daten, Wissensmanagement, Datenanwendung für Öffentlichkeit;Wissensmanagement, Transparenz, Partizipation;https://www.foundationsofai.com/;appliedAI;Abgeschlossen;Foundations of AI ist ein kostenloses Lernangebot zum Thema Künstliche Intelligenz (KI), das sich speziell an Personen in einem Unternehmensumfeld richtet. Ziel ist es, ein grundlegendes Verständnis für das Potenzial von KI zu vermitteln und so deren Einsatz in Unternehmen zu fördern.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/institute-for-ethics-in-artificial-intelligence;Institute for Ethics in Artificial Intelligence;Forschung, Digitale Plattform, Datenstandards, Wissensmanagement, Vernetzungsassistent;Ethik, Nachhaltigkeit, Bildung, Gesundheit, Stadtplanung, Umwelt;https://www.ieai.sot.tum.de/research/research-clusters/;Technical University of Munich;Abgeschlossen;Das Institute for Ethics in Artificial Intelligence (IEAI) führt interdisziplinäre Forschung durch, um ethische Herausforderungen im Bereich der KI zu adressieren. Es entwickelt operationale ethische Rahmenwerke und Richtlinien, um sicherzustellen, dass KI zum Wohl der Gesellschaft eingesetzt wird.;IEAI;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/isosens;IsoSens;Analyse von Sensordaten und ML, KI Anwendung, Datenerhebung, Monitoring, Offene Daten;Umwelt, Umweltschutz, Nachhaltigkeit, Wissensmanagement;https://www.z-u-g.org/aufgaben/ki-leuchttuerme/projektuebersicht-fl2/isosens/;Hamburg University of Applied Sciences;Laufend;Das Projekt IsoSens zielt darauf ab, einen Sensor zur Messung des Kohlenstoff-Isotopenverhältnisses zu entwickeln. Dieser Sensor nutzt Lasertechnologie und einen auf künstlicher Intelligenz basierenden Algorithmus, um atmosphärische Prozesse besser zu verstehen und zu den Klimamodellen beizutragen.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/kiste;KI:STE;Analyse von Sensordaten und ML, Datenanalyse, KI Anwendung, Digitale Plattform, E-Learning;Umwelt, Umweltschutz, Katastrophenschutz, Landwirtschaft, Nachhaltigkeit, Energie;https://kiste-project.de/;RWTH Aachen, Universität Bonn, Universität zu Köln, Forschungszentrum Jülich, 52°N, Ambroys;Abgeschlossen;KI:STE nutzt künstliche Intelligenz, um Umweltdaten zu analysieren und Muster in Geodaten (z.B. Wolken, Naturgefahren, Wasser) zu erkennen. Es entwickelt eine technische Plattform für KI-Anwendungen im Umweltbereich und bietet eine Online-Lernplattform für junge Wissenschaftler.;KI:STE;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/la-independiente-mainstreaming-gender-perspective-in-ai-crowd-work-in-the-global-south;La Independiente: Mainstreaming Gender Perspective in AI crowd work in the Global South;KI Anwendung, Datenanalyse, Digitale Plattform, Empfehlungssystem, Umfrage;Frauen, Chancengleichheit, Gleichstellung, International;https://www.policylab.tech/feminist-ai;PIT Policy Lab, Universidad Nacional Autonoma de Mexico (UNAM), Northeastern University Civic AI Lab, PuentechLab;Abgeschlossen;La Independiente ist ein Projekt, das darauf abzielt, eine geschlechtergerechte Perspektive in der KI-Crowdwork im globalen Süden zu fördern. Es entwickelt ein KI-gestütztes soziales Verbindungs- und Empfehlungssystem, um Crowdworkerinnen beim Aufbau einer unterstützenden Gemeinschaft zu helfen und ihre Fähigkeiten zu verbessern.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/mammoth-multi-attribute-multimodal-bias-mitigation-in-ai-systems;Multi-Attribute, Multimodal Bias Mitigation in AI Systems;KI Anwendung, Datenanalyse, Entscheidungsassistent, Offene Daten, Generative KI;Antidiskriminierung, Gleichberechtigung, Gleichstellung, Chancengleichheit, Inklusion, Partizipation, Armut, Transparenz, Nachhaltigkeit;https://mammoth-ai.eu/;ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS (CERTH);Laufend;Das EU-finanzierte MAMMOth-Projekt befasst sich mit KI-Voreingenommenheit durch die Minderung von Diskriminierung bei tabellarischen, Netzwerk- und multimodalen Daten. Es zielt darauf ab, Tools für faire KI zu entwickeln und Pilotprojekte für Finanzanwendungen, Identitätsprüfung und akademische Evaluation zu realisieren, unter Einbindung schutzbedürftiger Gruppen.;MAMMOth;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/masakhaner;MasakhaNER;KI Anwendung, Datenanalyse, Large Language Model (LLM);Afrika, International, Inklusion;https://www.masakhane.io/ongoing-projects/masakhaner-know-our-names;Masakhane;Unbekannt;MasakhaNER ist ein Open-Source-Projekt zur Erkennung benannter Entitäten in afrikanischen Sprachen. Es identifiziert vordefinierte Kategorien wie Personennamen, Orte und Organisationen in Texten mittels Natural Language Processing und Deep Learning.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/public-ai;Public Interest AI;Generative KI, KI Anwendung, Plattform, Datenanwendung für Öffentlichkeit, Dokumentations- und Netzwerktool;Demokratie, Transparenz, Verwaltung, Ethik, Gesundheit, Bildung, Wohlfahrt, International;https://publicai.network;Metagov, Public Knowledge, Berkman Klein Center, Chatham House;Laufend;Das Projekt 'Public Interest AI' ist eine Koalition von Gruppen, die sich dafür einsetzen, öffentlich zugängliche KI-Modelle zu fördern und aufzubauen, die von öffentlichen Stellen, insbesondere Regierungen, finanziert, bereitgestellt und verwaltet werden.;;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/quantified-trees-intelligent-irrigation-forecasting-for-city-trees;Quantified Trees - intelligent irrigation forecasting for city trees;KI Anwendung, Datenanalyse, Entscheidungsassistent, Interaktive App, Monitoring;Umweltschutz, Nachhaltigkeit, Stadt;https://qtrees.ai/en/;Technologiestiftung Berlin;Abgeschlossen;Das Projekt „Quantified Trees“ entwickelt ein KI-gestütztes Vorhersagesystem, um städtische Bäume zu identifizieren, die akut von Trockenheit bedroht sind. Ziel ist es, die Bewässerung in Berlin zu optimieren und Bürgerinnen und Bürger in die Baumpflege einzubeziehen.;QTrees;CC-BY 4.0;https://publicinterest.ai/;
https://publicinterest.ai/tool/map/project/radiant-mlhub;Radiant MLHub;Digitale Plattform, Offene Daten, Datensatz und Visualisierung, KI Anwendung, Analyse von Sensordaten und ML;Landwirtschaft, Umwelt, Umweltschutz, Nachhaltigkeit, International, Armut, Katastrophenschutz, Klima, Ernährungssicherung;https://www.mlhub.earth;Radiant Earth Foundation;Abgeschlossen;Radiant MLHub ist eine cloudbasierte, offene Bibliothek für georäumliche Trainingsdatensätze und Modelle. Sie ermöglicht den Zugang, die Speicherung und das Teilen von Daten für Erdbeobachtungen, um die Zusammenarbeit und die Entwicklung vertrauenswürdiger Anwendungen zu fördern.;;CC-BY 4.0;https://publicinterest.ai/;
