Index;Quelle;Projektname;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Lizenz;Lizenz-Organisation;data_source;Projekt-Abkürzung;Art;Einsatzbereich
208;https://codefor.de/projekte/cologne-verteilte-daten-vernetzen/;Verteilte Daten vernetzen mit JSON-LD;https://codeforcologne.github.io/linked-distributed-data/, https://github.com/codeforcologne/linked-distributed-data;OK Lab Köln, Code for Germany;Abgeschlossen;Die Idee zu diesem Prototyp ist es, Daten dezentral auf Servern zu speichern und diese via JSON-LD zu vernetzen. WebCrawler können die Daten dann indexieren und für spezielle Anwendungen aufbereiten. …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Datenportal, Open Data;Open Data, Wissensmanagement, Technologie
209;https://codefor.de/projekte/jena-virtuellesjena/;Virtuelles Jena;http://www.offenes-jena.com, https://github.com/OffenesJena/OSMImports, http://www.mapillary.com, http://www.graphhopper.com;OK Lab Jena, Code for Germany;Unbekannt;Stellenweise ist Jena in der Open-Street-Map noch unentdecktes Land. Vor allem Gebäudeumrisse und Hausnummern, aber auch viele gastronomische, touristische Point-of-Interests fehlen um ein brauchbares …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open-Source, Open Data, Datenvisualisierung, Karten, Interaktive Karte, Web-App;Stadtplanung, Verkehr, Tourismus
210;https://codefor.de/projekte/bn-stolpersteine/;Visualisierung der Bonner Stolpersteine;https://github.com/penpendede/stolperstein-bonn, https://stolpersteine.codeforbonn.de/;OK Lab Bonn-Rhein-Sieg, Code for Germany;Abgeschlossen;Die bekannten Stolpersteine jetzt auch für Bonn.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenvisualisierung;Kultur
211;https://codefor.de/projekte/le-lvz_polizeiticker_visualisierung/;Visualisierung der Polizeiticker Meldungen der Leipziger Volkszeitung;https://lvz-viz.leipzig.codefor.de/, http://www.lvz-online.de/leipzig/polizeiticker/r-polizeiticker.html, https://github.com/CodeforLeipzig/lvz-viz;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Eine Weboberfläche zur Visualisierung von Tickermeldungen aus der Leipziger Volkszeitung samt Crawler, Named Entity Recognition, Elastic Search und LeafletJS.
Umsetzung die Server-seitige Anwendung …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenvisualisierung, Web-App, Interaktive Karte, Kartenanwendung, Interaktive Datenexploration;Stadt, Open Data, Datenanalyse, Verwaltung
212;https://codefor.de/projekte/be-drl-volunteer-planner/;Volunteer-Planner;https://volunteer-planner.org, https://github.com/coders4help/volunteer_planner/;OK Lab Berlin, Code for Germany;Laufend;Der Volunteer-Planner ist eine Schichtplanungsplattform von Ehrenamtlichen fuer Ehrenamtliche. Mit ihm koennen organisationsuebergreifend bisher ungebundene Ehrenamtliche sich einfach und kurzfristig …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Plattform, Web-App, Open-Source;Geflüchtete
213;https://codefor.de/projekte/vornamen/;Vornamen App;http://www.tursics.de/nameyourbabe, https://github.com/tursics/NameYourBabe;OK Lab Berlin, Code for Germany;Abgeschlossen;"Ein Namenslexikon für werdende Eltern mit offenen Daten aus ganz Deutschland.
Für die Smartphone-App habe ich alle Open Data Portale abgegrast und nachgefragt nach Vornamen-Statistiken. Mittlerweile …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Open-Source, Datenportal;Verwaltung
214;https://codefor.de/projekte/wahlometer/;Wahl-O-Meter;https://friesenkiwi.github.io/wahl-o-meter/, https://github.com/friesenkiwi/wahl-o-meter/;OK Lab Ruhrgebiet, Code for Germany;Laufend;Im Rahmen der Wahlsalons soll im Datenschatz der Wahl-O-Maten der Bundeszentrale für politische Bildung geschürft werden: Die Daten werden aufbereitet und zueinander in Beziehung gesetzt, ein offenes …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Open Data;Wahlen, Politische Bildung
215;https://codefor.de/projekte/wahlbeteiligung/;Wahlbeteiligung;https://github.com/weberius/wahlbeteiligung, mailto:eberius@gmail.com;OK Lab Köln, Code for Germany;Laufend;Das Projekt wahlbeteiligung soll die Wahlbeteiligung auf einer Karte veranschaulichen. Es soll darüber hinaus Eigenschaften der Umgebung dazu in Bezug setzen.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Interaktive Karte, Datenvisualisierung, Web-App;Wahlen
216;https://codefor.de/projekte/wahldatentransparenzranking/;Wahldatentransparenzranking;;OK Lab Berlin, Code for Germany;Laufend;With the Wahldatentransparenzranking, we will examine the information offerings by the Statistische Landesämter in the case of election data. A focus will be on the (missing) openness of election data …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Reporting, Open Data;Wahlen
217;https://codefor.de/projekte/wahlkompass-digitales/;Wahlkompass Digitales;https://www.hiig.de/wahlkompass, https://github.com/mstats/wahlkompass/;OK Lab Berlin, Code for Germany;Laufend;Der Wahlkompass Digitales schafft Transparenz im Wahlkampf und zeigt, welche Antworten die deutschen Parteien auf digitalpolitische Fragen haben. Das Tool ermöglicht, Wahlprogramme zu Digitalthemen in …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Reporting;Wahlen
218;https://codefor.de/projekte/le-wahldaten/;Wahlkreise in Sachsen;https://codeforleipzig.github.io/wahldaten/, https://github.com/CodeforLeipzig/wahldaten;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Das Projekt hat sich zum Ziel gesetzt, die Wahlkreise in Sachsen zur Landtagswahl maschinenlesbar bereitstellen.
Da keine Shapefile mit den sächsischen Wahlkreisen gefunden werden konnte, sondern nur …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open-Source, Web-App, Interaktive Karte, Datenvisualisierung, Reporting, Datenportal;Wahlen
219;https://codefor.de/projekte/p-wahllokalfinder/;Wahllokale Potsdam;http://wahllokalfinder.herokuapp.com/potsdam, https://github.com/open-data-potsdam/wahllokalfinder-cgn;OK Lab Potsdam, Code for Germany;Abgeschlossen;Wo sind die Potsdamer Wahllokale zur Bundestagswahl 2017?;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite, Karten, Verzeichnis / Karte, Open-Source;Wahlen
220;https://codefor.de/projekte/wahllokalfinder/;Wahllokalfinder;http://wahllokalfinder.herokuapp.com;OK Lab Köln, Code for Germany;Laufend;Am Sonntag, den 14. Mai, wählte NRW einen neuen Landtag. Der von der Stadt Köln, Railslove und „Kölner Stadt-Anzeiger“ präsentierte Wahllokalfinder #Köln zeigt alle 240 Wahllokale an, und lotste die …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Verzeichnis / Karte, Kartenanwendung, Interaktive Karte;Wahlen
221;https://codefor.de/projekte/wahlprogramm-matrix/;Wahlprogramm-Matrix Kommunalwahl Münster 2014;http://codeformuenster.org/wahlprogramm-matrix, http://github.com/codeformuenster/wahlprogramm-matrix;Code for Münster, Code for Germany;Unbekannt;Ein Tool zum Vergleich von Abschnitten in Wahlprogrammen. Per Klick werden ähnliche Abschnitte zum Ausgewählten farblich hervorgehoben. Die Auswertung geschieht automatisiert mit NLP.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App;Wahlen
222;https://codefor.de/projekte/wahlprogrammat/;Wahlprogrammquiz;mailto:nicolas.merz@wzb.eu, https://visuals.manifesto-project.wzb.eu/wahlprogrammquiz/;OK Lab Berlin, Code for Germany;Laufend;Ein Quiz zu den Inhalten der Wahlprogramme der sechs Parteien.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App;Wahlen
223;https://codefor.de/projekte/be-wahlversprechen/;Wahlversprechen2013;http://wahlversprechen2013.de;OK Lab Berlin, Code for Germany;Unbekannt;wahlversprechen2013.de dokumentiert alle Wahlversprechen der Bundesregierung, d.h. die Inhalte des Koalitionsvertrags und die Inhalte der Wahlprogramme von SPD und CDU. Wir möchten im Verlauf der …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite, Reporting;Wahlen, Politische Bildung, Transparenz
224;https://codefor.de/projekte/be-wartezeit-moers/;Wartezeit Moers;http://wartezeit.tursics.de/, https://github.com/tursics/wait-moers;OK Lab Berlin, Code for Germany;Abgeschlossen;Zeigt die durchschnittlichen Wartezeiten für den Bürgerservice in Moers nach Stunden und Tagen. Größere Kreise bedeuten längere, kleinere Kreise kürzere Wartezeiten. Mittwoch bis Samstag Vormittag …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Datenvisualisierung, Interaktive Karte;Verwaltung
225;https://codefor.de/projekte/hn-lk-wartezeiten/;Wartezeiten KFZ-Zulassungsstelle Heilbronn;http://wartezeit.opendatalab.de/, https://github.com/opendata-heilbronn/wartezeiten-KFZ-heilbronn, http://wartezeit.tursics.de/about.html;Code for Heilbronn, Code for Germany;Abgeschlossen;"Zeigt die durchschnittlichen Wartezeiten für die KFZ-Zulassungsstelle in Heilbronn nach Stunden und Tagen.
Bei diesem Projekt handelt es sich um ein Redeployment der Wartezeiten-Anwendung für das …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Dashboard, Datenvisualisierung;Verwaltung
226;https://codefor.de/projekte/frankfurt-was-bekomme-ich-fuer-meine-miete/;Was bekomme ich in Frankfurt für meine Miete?;https://mieten-ffm.netlify.com/;OK Lab Frankfurt, Code for Germany;Abgeschlossen;Visualisierung, die die Abhängigkeiten von verschiedenen Parametern wie Baumdichte, Ärztedichte und Kitplätzen zum Mietpreis anzeigt.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenvisualisierung, Web-App;Wohnen, Stadt
227;https://codefor.de/projekte/hn-landtag/;Was macht mein Landtagsabgeordneter?;https://codefor.de/projekte/hn-landtag/;Code for Heilbronn, Code for Germany;Laufend;Die Abgeordneten im Landtag von Baden-Württemberg starten jeden Monat viele Initiativen und Anfragen zu ganz unterschiedlichen Themen. Wir wollen diese Daten besser zugängig machen und aufbereiten. …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Dashboard, Visualisierung, Open Data, Reporting;Politische Bildung, Verwaltung, Transparenz
228;https://codefor.de/projekte/le-trinkwasser/;Was steckt in meinem Leitungswasser?;https://trinkwasser.codeforleipzig.de/, https://github.com/codeforleipzig/trinkwasser;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Qualitätswerte des Trinkwassers aus dem Versorgungsgebiet der MIDEWA schematisch und als Karte.
Trinkwasser gilt als das am besten kontrollierte Lebensmittel in Deutschland. Und trotzdem wissen wir …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Kartenanwendung, Open Data, Datenvisualisierung, Interaktive Karte;Umweltschutz, Gesundheit
229;https://codefor.de/projekte/bundestagswahl/;was wäre wenn;https://codeforcologne.github.io/was-wenn/, https://github.com/codeforcologne/was-wenn;OK Lab Köln, Code for Germany;Abgeschlossen;Die Forderung nach einem Gesetz, daß die Wahl ab 16 Jahren erlaubt, ist schon seit langem ein Programmpunkt bei vielen Parteien. Wie würden sich aber die Ergebnisse verändern, wenn auch die junge …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite;Wahlen, Jugendbeteiligung
230;https://codefor.de/projekte/muc-finder/;Web-App zum Finden von bestimmten Orten (u.a. Defibrilatoren) in der Umgebung;http://codeformunich.github.io/FinderApp/, https://github.com/codeformunich/FinderApp;OK Lab München, Code for Germany;Laufend;Ziel des Projekts ist eine Web-App, die aus Open-Street-Map-Daten Orte einer bestimmten Kategorie, z.B. öffentliche Toiletten, Spielplätze oder Defibrilatoren in der Umgebung findet und dazu …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Open-Source;Stadt, Open Data
231;https://codefor.de/projekte/ms-weihnachtsmarkt/;Weihnachtsmarkt-App Münster 2014;http://codeformuenster.org/weihnachtsmarkt/, https://github.com/codeformuenster/weihnachtsmarkt;Code for Münster, Code for Germany;Unbekannt;Weihnachtsmarkt-App Münster 2014 mit Warenangebotssuche auf einer Karte!;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Interaktive Karte, Kartenanwendung;Kultur
232;https://codefor.de/projekte/be-xmas/;Weihnachtsmärkte;https://github.com/tursics/xmas-markets, http://www.tursics.de/xmasmarkets/de/;OK Lab Berlin, Code for Germany;Abgeschlossen;Alle Weihnachtsmärkte aus Berlin in einer App. Man nehme die Open Data-Liste aus Berlin, ein paar Pressetext und -bilder und baue eine App zusammen. Die App ist soweit fertig, muss aber jedes Jahr mit …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App;Tourismus, Kultur
233;https://codefor.de/projekte/wepublic/;Wepublic;https://www.wepublic.me, https://github.com/wepublic, mailto:hello@wepublic.me;OK Lab Berlin, Code for Germany;Laufend;"Mit dem Projekt Wepublic möchten wir die digitale Kommunikation zwischen Bürgern und Politikern grundsätzlich verändern - hin zu mehr Dialog, mehr Verständnis und mehr konstruktive Kritik.
Starten …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App;Wahlen, Partizipation, Demokratie, Politische Bildung
234;https://codefor.de/projekte/hh-baualterskarte/;Wie alt sind die Hamburger Gebäude?;http://hannes.enjoys.it/geo/odd2014/baujahr.html, http://inspire.daten-hamburg.de/DE_HH_Downloaddienst_INSPIRE_A3_2_Gebaeude/ServiceFeed.xml;OK Lab Hamburg, Code for Germany;Abgeschlossen;In den öffentlichen Geodaten der Stadt stecken einige interessante Datensätze: Auf dieser Karte sind beispielsweise die Baualtersklassen der Hamburger Gebäude (soweit bekannt) dargestellt.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Kartenanwendung, Datenvisualisierung, Open Data;Stadtplanung
235;https://codefor.de/projekte/hh-bruecken/;Wie viele Brücken hat Hamburg?;http://hathamburgmehrbrueckenalsvenedig.tumblr.com/, https://www.openstreetmap.de/;OK Lab Hamburg, Code for Germany;Abgeschlossen;Wie viele Brücken hat Hamburg? Rund 2500 soll es laut Behörde sein. Das wären mehr als Venedig, Amsterdam und Stockholm zusammen. Damit steht Hamburg als brückenreichste Stadt Europas im Guinness Buch …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenanalyse, Datenvisualisierung, Reporting, Statistik, Open Data;Stadt, Verkehr, Stadtplanung
236;https://codefor.de/projekte/wecount/;Wir zählen;https://berlin-zaehlt.de/, https://adfc-tk.de/wir-zaehlen/, https://github.com/codeforberlin/we-count/;OK Lab Berlin, Code for Germany;Laufend;“Wir zählen” möchte Verkehrszählungen aus dem Datenschatz des Projektes “Berlin zählt Mobilität” und darüber hinaus sichtbar machen. Das Ziel ist die Entwicklung eines …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Dashboard, Datenvisualisierung, Interaktive Datenexploration;Mobilität
237;https://codefor.de/projekte/le-woistmarkt/;Wo ist Markt?;http://wo-ist-markt.de/#leipzig, https://github.com/wo-ist-markt/wo-ist-markt.github.io;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Wo ist gerade Wochenmarkt in Leipzig auf einer Karte dargestellt. Man kann für den aktuellen Tag filtern oder alle anzeigen. Die gerade stattfindenden Märkte werden grün gekennzeichnet.
Umsetzung …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Web-App, Kartenanwendung, Interaktive Karte;Stadt
238;https://codefor.de/projekte/wo-ist-testzentrum/;Wo ist Testzentrum?;https://wo-ist-testzentrum.de, https://github.com/CodeforLeipzig/wo-ist-testzentrum;OK Lab Leipzig, Code for Germany;Abgeschlossen;Auf einer Karte werden die Standorte von Corona-Test-Zentren in verschiedenen deutschen Städten und Gemeinden angezeigt. Durch einen Klick auf einen Kartenpin erfährst du, wann ein Test-Zentrum …;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Karten, Interaktive Karte, Web-App, Open Data, Datenvisualisierung;Gesundheit
239;https://codefor.de/projekte/le-weihnachtsmarktkarte/;Wo ist Weihnachtsmarkt?;https://wo-ist-weihnachtsmarkt.codeforleipzig.de/, https://github.com/CodeforLeipzig/weihnachtsmarktkarte;OK Lab Leipzig, Code for Germany;Abgeschlossen;"Auf dieser Webseite kannst Du Dich über die Weihnachtsmärkte in Leipzig und näherere Umgebung informieren (Stand November bis Dezember 2022).
Dieses Projekt ist eine Adpation des Berliner …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite;Tourismus, Kultur
240;https://codefor.de/projekte/be-schulsanierung/;Wo unsere Kinder lernen;http://schulsanierung.tursics.de, https://github.com/tursics/schulsanierung;OK Lab Berlin, Code for Germany;Abgeschlossen;"Viele Schulen in Berlin sind marode. Wie teuer die Sanierung wirklich wird, können Sie auf der Karte erkunden.
Die Toiletten stinken, Wasser tropft von der Decke, der Putz bröckelt von der Wand. …";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Karten, Interaktive Karte, Web-App, Datenvisualisierung, Open Data;Bildung, Stadt
241;https://codefor.de/projekte/zug-direktverbindungen/;Zug-Direktverbindungen;https://direkt.bahn.guru, https://github.com/juliuste/direkt.bahn.guru;OK Lab Berlin, Code for Germany;Abgeschlossen;Eine Karte mit allen Zug-Direktverbindungen aus deiner Stadt.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Kartenanwendung;Öffentlicher Nahverkehr
242;https://codefor.de/projekte/zuwendungen/;Zuwendungsdatenbank;http://zuwendungen.net/, https://github.com/corny/zuwendungen;Code for Germany;Abgeschlossen;Die Zuwendungsdatenbank sammelt länderübergreifend frei zugängliche Daten über Zuwendungen, überführt sie in ein einheitliches Format und macht sie durchsuchbar.;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenbank, Open Data, Datenportal;
243;https://ok-lab-karlsruhe.de/projekte/odd26followup;HackDays Follow-Up;https://ok-lab-karlsruhe.de/projekte/odd26followup;OK Lab Karlsruhe, Code for Germany;Laufend;Nach dem Hack ist vor dem Hack ...Die HackDays sind vorbei und, wie angekündigt, gibt es ein Follow-Up. Am Samstag, 11.April 2026, können Netzwerke, Ideen und Projekte weiter entwickelt werden. Von  ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Workshop;Demokratie, Verwaltung, Open Data
244;https://ok-lab-karlsruhe.de/projekte/odd26;Open Data HackDays am 14. und 15.3.2026;https://ok-lab-karlsruhe.de/projekte/odd26;OK Lab Karlsruhe, Code for Germany;Laufend;Was sind die HackDays?Der Open Data Day ist ein jährlich stattfindendes, internationales Event, das weltweit die Bedeutung offener Daten in den Fokus rückt. Überall organisieren lokale Gruppen eigene ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open-Source, Workshops, Open Data, Datenanalyse, Karten;Stadtplanung, Umweltschutz, Klimaschutz
245;https://ok-lab-karlsruhe.de/projekte/platachat;Hat eigentlich jemand mal die Platanen gefragt?;https://ok-lab-karlsruhe.de/projekte/platachat;OK Lab Karlsruhe, Code for Germany;Laufend;Wie man mit einem Umwelt-Chatbot über Politik sprechen kannHabt ihr schon mal mit einem Baum gesprochen? Die „plaudernde Platane“ ist ein Projekt, das zeigt, wie Künstliche Intelligenz zur Erforschu ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Workshop, KI Anwendung, Interaktive App;Umwelt, Klima, Stadt, Stadtplanung, Klimaschutz
246;https://ok-lab-karlsruhe.de/projekte/workshop25sbib;Workshop Daten und Code, Stadtbibliothek;https://ok-lab-karlsruhe.de/projekte/workshop25sbib;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Bild inspiriert von Pierre le Riche, The Worshipping, RonewaCODE WEEK: Workshop: Daten, Coding & Visualisierung – mit Blick auf gesellschaftliche LückenWas: Einführung in Coding, Daten, Visualisieru ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Workshop, Datenanalyse, Datenvisualisierung;Demokratie, Datenanalyse, Inklusion, Partizipation, Kultur
247;https://ok-lab-karlsruhe.de/projekte/effekte25;Underständ the Länd;https://ok-lab-karlsruhe.de/projekte/effekte25;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Effekte: Underständ the Länd Daten prägen unseren Alltagund liefern wertvolleErkenntnisse zuStromverbrauch,Mietpreisen, Luftbelastung,Ernteerträgen und vielenweiteren Bereichen unseresLebens.  ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open Data, Web-App, Festival und Studie;Open Data, Umwelt, Klima, Stadt, Inklusion, Transparenz
248;https://ok-lab-karlsruhe.de/projekte/rollirad24;RolliRad;https://ok-lab-karlsruhe.de/projekte/rollirad24;OK Lab Karlsruhe, Code for Germany;Laufend;Leichter Rollstuhlantrieb zum SelbstbauKommerzielle Rollstuhlantriebe sind entweder zu schwer oder zu groß für kleine Rollstuhle.Ziel dieses Projekts ist der Entwurf eines leichtgewichtigen Antriebs ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open-Source;Mobilität, Barrierefreiheit, Menschen mit Behinderung, Technologie
249;https://ok-lab-karlsruhe.de/projekte/fest24;DAS FEST - Klima Akademie;https://ok-lab-karlsruhe.de/projekte/fest24;OK Lab Karlsruhe, Code for Germany;Laufend;OK Lab Karlsruhe beim DAS FEST 2024Am Sonntag, 21. Juli 2024 sind wir mit einem Stand auf Süddeutschlands größtemFamilien- und Musikfestival vertreten, um über offene Daten und unsere spannenden Pro ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open Data, Datenvisualisierung, Monitoring, Karten, Workshops, Partizipation, Datenportal;Umwelt, Klimaschutz, Nachhaltigkeit, Stadt, Partizipation, Bildung, Datenanalyse
250;https://ok-lab-karlsruhe.de/projekte/bunte-nacht24;Bunte Nacht der Digitalisierung am 7.6.2024;https://ok-lab-karlsruhe.de/projekte/bunte-nacht24;OK Lab Karlsruhe, Code for Germany;Laufend;ProgrammUnser Stand auf dem Marktplatz (links von der Rathaustreppe) ist von 15:00 bis 21:00 Uhr besetzt. Wir haben kurze Demos zu offenen Daten, Sensoren, Coding, digitalem Ehrenamt und weiteren The ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenvisualisierung, Partizipation, Open Data, Coding;Partizipation, Demokratie, Open Data
251;https://ok-lab-karlsruhe.de/projekte/kai;CoDaKaI - Coding, Daten und Ka-I;https://ok-lab-karlsruhe.de/projekte/kai;OK Lab Karlsruhe, Code for Germany;Laufend;Was hat es mit Coding, Daten und KI auf sich?Wir nutzen Ka-I (Karlsruher Intelligenz) um Licht ins digitale Dunkel zu bringen.In einer lockeren Workshopreihe könnt Ihr Euch mit den wichtigsten Grund ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;CoDaKaI;Coding, Daten, KI-Anwendung, Workshop, Open Data;Bildung, Partizipation, Demokratie, Umweltschutz
252;https://ok-lab-karlsruhe.de/projekte/datencafe;Daten.Cafe;https://ok-lab-karlsruhe.de/projekte/datencafe;OK Lab Karlsruhe, Code for Germany;Laufend;Daten.Cafe möchte auf einfache Art grundlegende Kenntnisse in Datenkompetenz vermitteln. Dafür bilden ein freier Zugang zur Anwendung und den Ergebnissen die Basis. Die Anwendung erlaubt das Erlernen  ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenanwendung für Öffentlichkeit, Interaktives Dashboard, Open Data;Bildung, Partizipation, Offene Daten
253;https://ok-lab-karlsruhe.de/projekte/sensors23-1;Sensor Workshop 2023-1;https://ok-lab-karlsruhe.de/projekte/sensors23-1;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Im April und Mai 2023 finden wieder Sensor-Workshops statt am ZKM: Programmieren mit UmweltsensorenTermine, jeweils 15:00-18:00 Uhr:21.4.202312.5.2023Anmeldung über das ZKM. UmgebungssensorenS ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;sensors23-1;Workshop, Datenanalyse, Programmierung, Coding;Bildung, Partizipation, Demokratie, Offene Daten
254;https://ok-lab-karlsruhe.de/projekte/odd23;Open Data Day am 4.3.2023;https://ok-lab-karlsruhe.de/projekte/odd23;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Der Open Data Day ist eine jährlich stattfindende Veranstaltung, um international auf die Bedeutung offener Daten hinzuweisen. An diesem Aktionstag stellen lokale Gruppen selbst organisierte Veranstal ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;odd23;Open Data, Partizipation, Coding, Datenvisualisierung, Webseite;Demokratie, Transparenz, Partizipation, Bildung
255;https://ok-lab-karlsruhe.de/projekte/green-it;Nachhaltige Digitalisierung;https://ok-lab-karlsruhe.de/projekte/green-it;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Bei der Community Convention stellen wir aktuelle Projekte vor, die den Nutzen offener Daten für den Klimaschutz verdeultichenKlimawatchCO2AppEine geplante App zur energetischen SanierungAm 1. ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Nachhaltigkeit, Datenvisualisierung, Partizipation, Open Data;Klimaschutz, Umweltschutz, Bildung, Partizipation
256;https://ok-lab-karlsruhe.de/projekte/klimadashboard;Klima-Dashboard und App;https://ok-lab-karlsruhe.de/projekte/klimadashboard;OK Lab Karlsruhe, Code for Germany;Laufend;Klimafestival24.9.2022Nutzung der Apps für Klima Karlsruhe => App und DashBunte Nacht der Digitalisierung1.7.2022Start der CO2-App und des DashboardsDie Klima-Apps der werden weiter entwickelt.  ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Webseite, Datenanwendung für Öffentlichkeit, Interaktives Dashboard, Open Data;Klimaschutz, Umwelt, Partizipation, Open Data, Demokratie
257;https://ok-lab-karlsruhe.de/projekte/gpn;GPN, 21.5.2022;https://ok-lab-karlsruhe.de/projekte/gpn;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Bei der Gulaschprogrammiernacht im ZKM wird sich die Code for Germany Community mit Berichten aus den Labs in Darmstadt, Karlsruhe, Köln, Leipzig und Münster vorstellen. Für alle, die nicht dabei sei ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;GPN;Webseite, Partizipation, Offene Daten;Partizipation, Demokratie, Offene Daten
258;https://ok-lab-karlsruhe.de/projekte/piazza;Piazza Konferenz - Haushaltspläne für Viele;https://ok-lab-karlsruhe.de/projekte/piazza;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;Kommunale Selbstbestimmung manifestiert sich u. a. durch die kommunale Haushaltsplanung. Viele Kommunen publizieren ihre Haushaltspläne im Internet als offene Daten – meist jedoch lediglich als pdf-Da ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open Data, Partizipation, Datenvisualisierung, Interaktive Datenexploration, Prototyp;Kommunale Selbstbestimmung, Haushaltsplanung, Demokratie, Partizipation, Transparenz
259;https://ok-lab-karlsruhe.de/projekte/odportals;Open Data Portale;https://ok-lab-karlsruhe.de/projekte/odportals;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;CKAN ist ein verbreitetes System für Open-Data Portale. Es bietet zusätzlich zur Web-Anwendung den automatisierten Abruf über eine Programmierschnittstelle (CKAN-API). Über diese API können die verfüg ...;CC-BY 4.0;https://codefor.de;CodeFor Germany;;Open Data, Datenportal, Web-App, Reporting, Datenvisualisierung, Interaktive Datenexploration, Automatisierte Datenübermittlung;Open Data, Partizipation, Demokratie, Verwaltung, Transparenz, Verbraucherschutz
260;https://ok-lab-karlsruhe.de/projekte/watering;Smarter Friedrichsplatz;https://ok-lab-karlsruhe.de/projekte/watering;OK Lab Karlsruhe, Code for Germany;Abgeschlossen;"Am Friedrichsplatz wird ein Projekt zur ""intelligenten"" Bewässerung installiert.Die Bodenfeuchte in verschiedenen Tiefen sowie weitere Klimawerte werden regelmäßig gemessen und per Funk zum IoT-Syste ...";CC-BY 4.0;https://codefor.de;CodeFor Germany;;Datenvisualisierung, IoT-System, Offene Daten, Partizipation, Umweltdaten, Datenanalyse, Sensoren, Workshop, Bürgerbeteiligung;Umweltschutz, Klimaschutz, Stadtplanung, Partizipation, Bürgerbeteiligung
